timestamp,elapsed_s,co2_1,co2_2
2025-09-20T04:21:58,451.634,1019.5,1036.5
2025-09-20T04:22:02,455.683,1019.5,1036.5
2025-09-20T04:22:06,459.684,1019.5,1036.5
2025-09-20T04:22:10,463.747,1019.5,1036.5
2025-09-20T04:22:14,467.792,1019.5,1036.5
2025-09-20T04:22:18,471.831,1019.5,1036.5
2025-09-20T04:22:22,475.929,1019.5,1036.5
2025-09-20T15:50:22,8.686,,500.0,500.0,500.0
2025-09-20T15:50:29,15.971,,500.0,500.0,500.0
2025-09-20T15:50:37,24.012,,500.0,500.0,500.0
2025-09-20T15:50:45,31.436,,500.0,500.0,500.0
2025-09-20T15:50:53,39.236,,500.0,500.0,500.0
2025-09-20T15:51:00,46.456,,500.0,500.0,500.0
2025-09-20T15:51:08,54.565,,500.0,500.0,591.0
2025-09-20T15:51:15,61.750,,625.0,756.0,591.0
2025-09-20T15:51:22,68.190,400.0,625.0,756.0,591.0
2025-09-20T15:51:28,74.318,400.0,625.0,756.0,591.0
2025-09-20T15:51:34,80.471,400.0,625.0,756.0,580.0
2025-09-20T15:51:40,86.820,400.0,619.0,750.0,575.0
2025-09-20T15:51:47,93.153,400.0,619.0,750.0,575.0
2025-09-20T15:51:53,99.303,400.0,613.0,750.0,575.0
2025-09-20T15:51:59,105.467,400.0,613.0,745.0,565.0
2025-09-20T15:52:05,111.746,400.0,608.0,739.0,565.0
2025-09-20T15:52:12,118.148,400.0,608.0,739.0,565.0
2025-09-20T15:52:18,124.251,400.0,608.0,739.0,565.0
2025-09-20T15:52:24,130.682,400.0,602.0,739.0,565.0
2025-09-20T15:52:30,136.811,400.0,602.0,734.0,565.0
2025-09-20T15:52:37,143.127,400.0,602.0,734.0,559.0
2025-09-20T15:52:43,149.331,400.0,602.0,734.0,552.0
2025-09-20T15:52:49,155.571,400.0,602.0,728.0,546.0
2025-09-20T15:52:55,161.883,400.0,602.0,728.0,546.0
2025-09-20T15:53:02,168.226,400.0,602.0,728.0,546.0
2025-09-20T15:53:08,174.506,400.0,596.0,721.0,533.0
